LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
142,081109,205306,786,INFO,dfs.DataNode$PacketResponder,Received block blk_-4123872547326132963 of size 67108864 from /10.251.214.18,E7,Received block <*> of size <*> from <*>
143,081109,205306,804,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4123872547326132963 terminating,E4,PacketResponder <*> for block <*> terminating
144,081109,205306,804,INFO,dfs.DataNode$PacketResponder,Received block blk_-4123872547326132963 of size 67108864 from /10.251.214.18,E7,Received block <*> of size <*> from <*>
145,081109,205336,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000715_0/part-00715. blk_3035884877541383909,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
146,081109,205337,846,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3035884877541383909 src: /10.251.214.225:57066 dest: /10.251.214.225:50010,E0,Receiving block <*> src: <*> dest: <*>
147,081109,205337,867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3035884877541383909 src: /10.251.214.225:43184 dest: /10.251.214.225:50010,E0,Receiving block <*> src: <*> dest: <*>
148,081109,205338,822,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3035884877541383909 src: /10.251.71.146:35343 dest: /10.251.71.146:50010,E0,Receiving block <*> src: <*> dest: <*>
149,081109,205421,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.228:50010 is added to blk_3035884877541383909 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
150,081109,205421,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.225:50010 is added to blk_3035884877541383909 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
151,081109,205421,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_3035884877541383909 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
152,081109,205421,824,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3035884877541383909 terminating,E4,PacketResponder <*> for block <*> terminating
153,081109,205421,824,INFO,dfs.DataNode$PacketResponder,Received block blk_3035884877541383909 of size 67108864 from /10.251.71.146,E7,Received block <*> of size <*> from <*>
154,081109,205421,848,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3035884877541383909 terminating,E4,PacketResponder <*> for block <*> terminating
155,081109,205421,848,INFO,dfs.DataNode$PacketResponder,Received block blk_3035884877541383909 of size 67108864 from /10.251.214.225,E7,Received block <*> of size <*> from <*>
156,081109,205421,868,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3035884877541383909 terminating,E4,PacketResponder <*> for block <*> terminating
157,081109,205421,868,INFO,dfs.DataNode$PacketResponder,Received block blk_3035884877541383909 of size 67108864 from /10.251.214.225,E7,Received block <*> of size <*> from <*>
158,081109,205601,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-2983481749155087856,E3,Verification succeeded for <*>
159,081109,205638,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000425_0/part-00425. blk_2141888056424368358,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
160,081109,205638,946,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2141888056424368358 src: /10.251.38.197:48495 dest: /10.251.38.197:50010,E0,Receiving block <*> src: <*> dest: <*>
161,081109,205639,961,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2141888056424368358 src: /10.251.65.203:33196 dest: /10.251.65.203:50010,E0,Receiving block <*> src: <*> dest: <*>
162,081109,205639,966,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2141888056424368358 src: /10.251.38.197:60056 dest: /10.251.38.197:50010,E0,Receiving block <*> src: <*> dest: <*>
163,081109,205719,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_2141888056424368358 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
164,081109,205719,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_2141888056424368358 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
165,081109,205719,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_2141888056424368358 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
166,081109,205719,947,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2141888056424368358 terminating,E4,PacketResponder <*> for block <*> terminating
167,081109,205719,947,INFO,dfs.DataNode$PacketResponder,Received block blk_2141888056424368358 of size 67108864 from /10.251.38.197,E7,Received block <*> of size <*> from <*>
168,081109,205719,962,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2141888056424368358 terminating,E4,PacketResponder <*> for block <*> terminating
169,081109,205719,962,INFO,dfs.DataNode$PacketResponder,Received block blk_2141888056424368358 of size 67108864 from /10.251.65.203,E7,Received block <*> of size <*> from <*>
170,081109,205719,967,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_2141888056424368358 terminating,E4,PacketResponder <*> for block <*> terminating
171,081109,205719,967,INFO,dfs.DataNode$PacketResponder,Received block blk_2141888056424368358 of size 67108864 from /10.251.38.197,E7,Received block <*> of size <*> from <*>
172,081109,205813,1028,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3182163051426678951 src: /10.251.39.209:35311 dest: /10.251.39.209:50010,E0,Receiving block <*> src: <*> dest: <*>
173,081109,205813,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000791_0/part-00791. blk_-3182163051426678951,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
174,081109,205816,1006,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3182163051426678951 src: /10.251.39.209:36064 dest: /10.251.39.209:50010,E0,Receiving block <*> src: <*> dest: <*>
175,081109,205817,1029,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3182163051426678951 src: /10.250.15.198:40963 dest: /10.250.15.198:50010,E0,Receiving block <*> src: <*> dest: <*>
176,081109,205847,1007,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3182163051426678951 terminating,E4,PacketResponder <*> for block <*> terminating
177,081109,205847,1007,INFO,dfs.DataNode$PacketResponder,Received block blk_-3182163051426678951 of size 67108864 from /10.251.39.209,E7,Received block <*> of size <*> from <*>
178,081109,205847,1030,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-3182163051426678951 terminating,E4,PacketResponder <*> for block <*> terminating
179,081109,205847,1030,INFO,dfs.DataNode$PacketResponder,Received block blk_-3182163051426678951 of size 67108864 from /10.250.15.198,E7,Received block <*> of size <*> from <*>
180,081109,205847,1033,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3182163051426678951 terminating,E4,PacketResponder <*> for block <*> terminating
181,081109,205847,1033,INFO,dfs.DataNode$PacketResponder,Received block blk_-3182163051426678951 of size 67108864 from /10.251.39.209,E7,Received block <*> of size <*> from <*>
182,081109,205847,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_-3182163051426678951 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
183,081109,205847,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_-3182163051426678951 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
184,081109,205847,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_-3182163051426678951 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
185,081109,210141,1122,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1573538643762957660 src: /10.251.26.131:59824 dest: /10.251.26.131:50010,E0,Receiving block <*> src: <*> dest: <*>
186,081109,210141,1150,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1573538643762957660 src: /10.251.110.196:60018 dest: /10.251.110.196:50010,E0,Receiving block <*> src: <*> dest: <*>
187,081109,210141,1161,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1573538643762957660 src: /10.251.26.131:37554 dest: /10.251.26.131:50010,E0,Receiving block <*> src: <*> dest: <*>
188,081109,210141,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001007_0/part-01007. blk_1573538643762957660,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
189,081109,210207,1123,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1573538643762957660 terminating,E4,PacketResponder <*> for block <*> terminating
190,081109,210207,1123,INFO,dfs.DataNode$PacketResponder,Received block blk_1573538643762957660 of size 67108864 from /10.251.26.131,E7,Received block <*> of size <*> from <*>
191,081109,210207,1152,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1573538643762957660 terminating,E4,PacketResponder <*> for block <*> terminating
192,081109,210207,1152,INFO,dfs.DataNode$PacketResponder,Received block blk_1573538643762957660 of size 67108864 from /10.251.110.196,E7,Received block <*> of size <*> from <*>
193,081109,210207,1163,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1573538643762957660 terminating,E4,PacketResponder <*> for block <*> terminating
194,081109,210207,1163,INFO,dfs.DataNode$PacketResponder,Received block blk_1573538643762957660 of size 67108864 from /10.251.26.131,E7,Received block <*> of size <*> from <*>
195,081109,210207,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.33:50010 is added to blk_1573538643762957660 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
196,081109,210207,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.196:50010 is added to blk_1573538643762957660 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
197,081109,210207,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_1573538643762957660 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
198,081109,210307,1202,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8042905975540419743 src: /10.251.27.63:57921 dest: /10.251.27.63:50010,E0,Receiving block <*> src: <*> dest: <*>
199,081109,210307,1204,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8042905975540419743 src: /10.251.39.192:53162 dest: /10.251.39.192:50010,E0,Receiving block <*> src: <*> dest: <*>
200,081109,210307,1240,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8042905975540419743 src: /10.251.39.192:46649 dest: /10.251.39.192:50010,E0,Receiving block <*> src: <*> dest: <*>
201,081109,210307,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001159_0/part-01159. blk_8042905975540419743,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
202,081109,210333,1220,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6134890111789777669 src: /10.251.39.209:58018 dest: /10.251.39.209:50010,E0,Receiving block <*> src: <*> dest: <*>
203,081109,210333,1221,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6134890111789777669 src: /10.251.39.209:37467 dest: /10.251.39.209:50010,E0,Receiving block <*> src: <*> dest: <*>
204,081109,210333,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000859_0/part-00859. blk_-6134890111789777669,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
205,081109,210334,1239,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6134890111789777669 src: /10.251.66.192:39424 dest: /10.251.66.192:50010,E0,Receiving block <*> src: <*> dest: <*>
206,081109,210351,1203,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8042905975540419743 terminating,E4,PacketResponder <*> for block <*> terminating
207,081109,210351,1203,INFO,dfs.DataNode$PacketResponder,Received block blk_8042905975540419743 of size 67108864 from /10.251.27.63,E7,Received block <*> of size <*> from <*>
208,081109,210351,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_8042905975540419743 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
209,081109,210352,1206,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8042905975540419743 terminating,E4,PacketResponder <*> for block <*> terminating
210,081109,210352,1206,INFO,dfs.DataNode$PacketResponder,Received block blk_8042905975540419743 of size 67108864 from /10.251.39.192,E7,Received block <*> of size <*> from <*>
211,081109,210352,1241,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8042905975540419743 terminating,E4,PacketResponder <*> for block <*> terminating
212,081109,210352,1241,INFO,dfs.DataNode$PacketResponder,Received block blk_8042905975540419743 of size 67108864 from /10.251.39.192,E7,Received block <*> of size <*> from <*>
213,081109,210352,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.27.63:50010 is added to blk_8042905975540419743 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
214,081109,210352,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.192:50010 is added to blk_8042905975540419743 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
215,081109,210437,1221,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6134890111789777669 terminating,E4,PacketResponder <*> for block <*> terminating
216,081109,210437,1221,INFO,dfs.DataNode$PacketResponder,Received block blk_-6134890111789777669 of size 67108864 from /10.251.39.209,E7,Received block <*> of size <*> from <*>
217,081109,210437,1223,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6134890111789777669 terminating,E4,PacketResponder <*> for block <*> terminating
218,081109,210437,1223,INFO,dfs.DataNode$PacketResponder,Received block blk_-6134890111789777669 of size 67108864 from /10.251.39.209,E7,Received block <*> of size <*> from <*>
219,081109,210437,1240,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6134890111789777669 terminating,E4,PacketResponder <*> for block <*> terminating
220,081109,210437,1240,INFO,dfs.DataNode$PacketResponder,Received block blk_-6134890111789777669 of size 67108864 from /10.251.66.192,E7,Received block <*> of size <*> from <*>
221,081109,210437,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-6134890111789777669 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
222,081109,210437,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_-6134890111789777669 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
223,081109,210437,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-6134890111789777669 size 67108864,E8,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
224,081109,210617,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-2983481749155087856,E3,Verification succeeded for <*>
225,081109,210919,1303,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4559294172240556562 src: /10.251.106.10:53418 dest: /10.251.106.10:50010,E0,Receiving block <*> src: <*> dest: <*>
226,081109,210919,1454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4559294172240556562 src: /10.251.106.10:54681 dest: /10.251.106.10:50010,E0,Receiving block <*> src: <*> dest: <*>
227,081109,210919,1471,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4559294172240556562 src: /10.251.123.195:57254 dest: /10.251.123.195:50010,E0,Receiving block <*> src: <*> dest: <*>
228,081109,210919,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001211_0/part-01211. blk_-4559294172240556562,E2,BLOCK* NameSystem.allocateBlock: <*> <*>
229,081109,210953,1304,INFO,dfs.DataNode$PacketResponder,Received block blk_-4559294172240556562 of size 67108864 from /10.251.106.10,E7,Received block <*> of size <*> from <*>
230,081109,210953,1455,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4559294172240556562 terminating,E4,PacketResponder <*> for block <*> terminating
