LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
62,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:31.744,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E15,Unknown base file: <*>
63,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:31.745,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E16,Removable base files: <*>
64,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:31.746,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Removing base or swap file: <*>
65,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:46:55.051,25746,INFO,nova.osapi_compute.wsgi.server,req-123dd8c3-54e6-4ba7-93bd-cf429625e31d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2547731",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
66,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:55.158,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
67,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:55.159,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
68,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:46:55.338,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
69,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:47:48.184,25788,INFO,nova.metadata.wsgi.server,req-c5e6e533-f4dc-4273-8be1-28bb6c8427d9 - - - - -,"10.11.11.237,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.3697200",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
70,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:47:48.332,25746,INFO,nova.osapi_compute.wsgi.server,req-87670151-440f-45ae-9081-82ef39aaf528 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/4e05e0e0-9ec3-4beb-a6f4-4e071884ec98 HTTP/1.1"" status: 204 len: 203 time: 0.2621169",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
71,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:47:48.369,2931,INFO,nova.compute.manager,req-87670151-440f-45ae-9081-82ef39aaf528 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 4e05e0e0-9ec3-4beb-a6f4-4e071884ec98] Terminating instance,E10,<*> Terminating instance
72,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:47:48.586,2931,INFO,nova.virt.libvirt.driver,-,[instance: 4e05e0e0-9ec3-4beb-a6f4-4e071884ec98] Instance destroyed successfully.,E13,<*> Instance <*> successfully.
73,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:47:48.588,25774,INFO,nova.metadata.wsgi.server,req-c24f1662-d4a9-43c0-a0f4-925521bac93b - - - - -,"10.11.11.237,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.3930249",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
74,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:47:48.603,25746,INFO,nova.osapi_compute.wsgi.server,req-c81ce510-5a05-4961-a759-4b8c79aab4bb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2662969",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
75,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:48:57.369,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 993aa6ff-b8e2-4966-a785-4e5f0fe28ce9] VM Started (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
76,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:48:57.431,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 993aa6ff-b8e2-4966-a785-4e5f0fe28ce9] VM Paused (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
77,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:48:57.561,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 993aa6ff-b8e2-4966-a785-4e5f0fe28ce9] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
78,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:48:57.874,25746,INFO,nova.osapi_compute.wsgi.server,req-0a3bfe28-9d2d-40fa-ab96-02d1a446edff 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2805750",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
79,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:50:25.161,25746,INFO,nova.osapi_compute.wsgi.server,req-2ca1b2dc-9b73-49f5-80a2-6204a45e7995 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2582841",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
80,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:50:25.507,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
81,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:50:25.507,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
82,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:50:25.697,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
83,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:14.128,25783,INFO,nova.metadata.wsgi.server,req-d773caf9-2baa-47d1-8d24-39cf318589ba - - - - -,"10.11.11.242,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2273369",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
84,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:14.359,25775,INFO,nova.metadata.wsgi.server,req-3d8b03e7-1c00-46f2-8397-7ad31ba481e8 - - - - -,"10.11.11.242,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2178781",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
85,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:14.671,25791,INFO,nova.metadata.wsgi.server,req-cad302de-f060-4075-ada8-054cde60f2ff - - - - -,"10.11.11.242,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2286580",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
86,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:14.797,25746,INFO,nova.osapi_compute.wsgi.server,req-5cca4a6e-879f-4427-bb7e-1c004edbb2ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b93203d4-c79b-41fe-8090-5f2b89b0d081 HTTP/1.1"" status: 204 len: 203 time: 0.2892251",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
87,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:14.830,2931,INFO,nova.compute.manager,req-5cca4a6e-879f-4427-bb7e-1c004edbb2ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: b93203d4-c79b-41fe-8090-5f2b89b0d081] Terminating instance,E10,<*> Terminating instance
88,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:36.303,25746,INFO,nova.osapi_compute.wsgi.server,req-e7b26aca-a374-4abe-ade5-402ca4862562 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3613060",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
89,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:49.108,25743,INFO,nova.api.openstack.compute.server_external_events,req-3951c075-5c07-4a0a-8a38-dce13c6e723b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:b6b45d6a-f328-452e-9536-ef76dd905f39 for instance a642a091-0eba-48db-b4aa-51f1453995d1,E28,Creating event <*> for instance <*>
90,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:49.113,25743,INFO,nova.osapi_compute.wsgi.server,req-3951c075-5c07-4a0a-8a38-dce13c6e723b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0869751",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
91,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.123,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
92,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.134,2931,INFO,nova.virt.libvirt.driver,-,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Instance spawned successfully.,E13,<*> Instance <*> successfully.
93,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.135,2931,INFO,nova.compute.manager,req-897c9018-e606-41ff-890b-eff1492d3b09 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Took 20.35 seconds to spawn the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
94,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.245,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
95,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.246,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] VM Resumed (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
96,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:49.262,2931,INFO,nova.compute.manager,req-897c9018-e606-41ff-890b-eff1492d3b09 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Took 21.13 seconds to build instance.,E30,<*> Took <*> seconds to build instance.
97,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:57.016,25788,INFO,nova.metadata.wsgi.server,req-72bef46e-0c70-4568-bc47-3524ed37568c - - - - -,"10.11.11.243,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.2304931",E6,"<*> <*> ""GET <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
98,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:57.017,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
99,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:57.609,2931,INFO,nova.virt.libvirt.driver,req-e5f629bd-0951-4f25-bffb-8cf3e008f8d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Deleting instance files /var/lib/nova/instances/a642a091-0eba-48db-b4aa-51f1453995d1_del,E2,<*> Deleting instance files <*>
100,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:57.610,2931,INFO,nova.virt.libvirt.driver,req-e5f629bd-0951-4f25-bffb-8cf3e008f8d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Deletion of /var/lib/nova/instances/a642a091-0eba-48db-b4aa-51f1453995d1_del complete,E3,<*> Deletion of <*> complete
101,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:57.725,2931,INFO,nova.compute.manager,req-e5f629bd-0951-4f25-bffb-8cf3e008f8d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Took 1.03 seconds to destroy the instance on the hypervisor.,E8,<*> Took <*> seconds to <*> the instance on the hypervisor.
102,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:51:58.144,25746,INFO,nova.osapi_compute.wsgi.server,req-e43e5037-78a0-442c-a58b-99bed9a93036 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2099380",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
103,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:51:58.201,2931,INFO,nova.compute.manager,req-e5f629bd-0951-4f25-bffb-8cf3e008f8d0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: a642a091-0eba-48db-b4aa-51f1453995d1] Took 0.48 seconds to deallocate network for instance.,E31,<*> Took <*> seconds to deallocate network for instance.
104,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:52:16.400,25746,INFO,nova.osapi_compute.wsgi.server,req-f90f80f2-c87e-4bf3-a3c7-490444d023ac 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2776179",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
105,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:52:16.671,25746,INFO,nova.osapi_compute.wsgi.server,req-22f6a801-40f2-41a4-a600-c9c84806ae1d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2668469",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
106,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:52:31.001,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
107,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:53:09.387,25746,INFO,nova.osapi_compute.wsgi.server,req-a697f80a-27fe-4045-a7d6-37ad7cbf9825 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4283409",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
108,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:53:09.663,25746,INFO,nova.osapi_compute.wsgi.server,req-480634e7-490b-40b1-bbd9-980feed80769 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2726409",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
109,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:53:33.421,2931,INFO,nova.virt.libvirt.driver,req-4374335e-ab10-4248-84cf-ba94a845dfb3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 45508f66-530a-4ee4-ab8b-ea6677246cb5] Creating image,E12,<*> Creating image
110,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:53:55.161,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
111,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:53:55.162,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
112,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:53:55.344,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
113,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:54:31.654,25746,INFO,nova.osapi_compute.wsgi.server,req-9a893824-f3f6-4e24-9257-2e45b786ee5f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2752180",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
114,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:54:31.854,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
115,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:54:31.855,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
116,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:54:31.924,25746,INFO,nova.osapi_compute.wsgi.server,req-b6f61ed2-c327-4e98-aa2b-969349e014ac 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2644832",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
117,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.240,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E1,image <*> at <*> checking
118,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.241,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E17,"image <*> at <*> in use: on this node <*> local, <*> on other nodes sharing this instance storage"
119,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.381,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: cdd59e0a-ebc8-42d0-a603-98f17f713ed7] VM Started (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
120,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.431,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E14,Active base files: <*>
121,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.445,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: cdd59e0a-ebc8-42d0-a603-98f17f713ed7] VM Paused (Lifecycle Event),E0,<*> VM <*> (Lifecycle Event)
122,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:55:10.493,25746,INFO,nova.osapi_compute.wsgi.server,req-6c68dcb1-e01e-4c7d-9a2e-34a24b4073b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4463620",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
123,nova-compute.log.2017-05-14_21:27:09,2017-05-14,19:55:10.564,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: cdd59e0a-ebc8-42d0-a603-98f17f713ed7] During sync_power_state the instance has a pending task (spawning). Skip.,E7,<*> During sync_power_state the instance has a pending task (spawning). Skip.
124,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:55:10.756,25746,INFO,nova.osapi_compute.wsgi.server,req-1aa3fb92-2a7f-4d93-8ee8-7a5d9016aecd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2603991",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
125,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:55:41.446,25746,INFO,nova.osapi_compute.wsgi.server,req-64398aa6-ef50-45d1-9306-c9fb26732e24 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2673268",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
126,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:55:41.726,25746,INFO,nova.osapi_compute.wsgi.server,req-e34e5ae1-d61a-44b2-95e5-a578492b2a47 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2733018",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
127,nova-api.log.2017-05-14_21:27:04,2017-05-14,19:55:47.614,25746,INFO,nova.osapi_compute.wsgi.server,req-7e075af6-decd-4897-9eb2-3afa4036a826 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2658260",E5,"<*> <*> <*> HTTP/1.1"" status: <*> len: <*> time: <*>"
